Reactant,TS,Product,eR,eTS,eP,GR,GTS,GP,deTSR,deTSP,dePR,dGTSR,dGTSP,dGPR
2141_MA-TS_5-6_Reactant,2141_MA-TS_5-6,2141_MA-TS_5-6_Product,-0.412582356003,-0.421004770162,-0.439026201228,-0.03168,-0.040722,-0.056835,-5.29,11.31,-16.59,-5.67,10.11,-15.79
2142_MA-TS_5-6_Reactant,2142_MA-TS_5-6,2142_MA-TS_5-6_Product,-0.184367236323,-0.188352226029,-0.201441736911,0.293093,0.28856,0.279054,-2.5,8.21,-10.71,-2.84,5.97,-8.81
2144_MA-TS_5-6_Reactant,2144_MA-TS_5-6,2144_MA-TS_5-6_Product,-0.166594677529,-0.167502545122,-0.184553411545,0.23288,0.233875,0.217157,-0.57,10.7,-11.27,0.62,10.49,-9.87
2146_MA-TS_5-6_Reactant,2146_MA-TS_5-6,2146_MA-TS_5-6_Product,-0.169689841417,-0.167097884469,-0.191313008522,0.197149,0.198287,0.178565,1.63,15.2,-13.57,0.71,12.38,-11.66
2154_MA-TS_5-6_Reactant,2154_MA-TS_5-6,2154_MA-TS_5-6_Product,-0.138382451805,-0.112140906079,-0.134378132184,0.486403,0.513004,0.489544,16.47,13.95,2.51,16.69,14.72,1.97
2227_MA-TS_5-6_Reactant,2227_MA-TS_5-6,2227_MA-TS_5-6_Product,-0.289672374515,-0.295173079968,-0.307914964008,0.147326,0.148648,0.13556,-3.45,8.0,-11.45,0.83,8.21,-7.38
2229_MA-TS_5-6_Reactant,2229_MA-TS_5-6,2229_MA-TS_5-6_Product,-0.249368004444,-0.247025316508,-0.256444272322,0.291974,0.294596,0.284715,1.47,5.91,-4.44,1.65,6.2,-4.56
2230_MA-TS_5-6_Reactant,2230_MA-TS_5-6,2230_MA-TS_5-6_Product,-0.249077319603,-0.252173329654,-0.266658438301,0.257167,0.254442,0.2363,-1.94,9.09,-11.03,-1.71,11.38,-13.09
2233_MA-TS_5-6_Reactant,2233_MA-TS_5-6,2233_MA-TS_5-6_Product,-0.253835291916,-0.250366103945,-0.266459153837,0.333979,0.341193,0.328729,2.18,10.1,-7.92,4.53,7.82,-3.29
2238_MA-TS_5-6_Reactant,2238_MA-TS_5-6,2238_MA-TS_5-6_Product,-0.298164851322,-0.286593387113,-0.305948042225,0.293253,0.30822,0.290164,7.26,12.15,-4.88,9.39,11.33,-1.94
2240_MA-TS_5-6_Reactant,2240_MA-TS_5-6,2240_MA-TS_5-6_Product,-0.251230058357,-0.25686744021,-0.269522449552,0.361663,0.360528,0.346403,-3.54,7.94,-11.48,-0.71,8.86,-9.58
2242_MA-TS_5-6_Reactant,2242_MA-TS_5-6,2242_MA-TS_5-6_Product,-0.383914425275,-0.381735581202,-0.395575607595,0.231092,0.237014,0.22476,1.37,8.68,-7.32,3.72,7.69,-3.97
2244_MA-TS_5-6_Reactant,2244_MA-TS_5-6,2244_MA-TS_5-6_Product,-0.363585607617,-0.367221595729,-0.372727339141,0.241383,0.241503,0.237888,-2.28,3.45,-5.74,0.08,2.27,-2.19
2245_MA-TS_5-6_Reactant,2245_MA-TS_5-6,2245_MA-TS_5-6_Product,-0.287749284665,-0.294963690743,-0.298158238895,0.317409,0.311589,0.311248,-4.53,2.0,-6.53,-3.65,0.21,-3.87
2246_MA-TS_5-6_Reactant,2246_MA-TS_5-6,2246_MA-TS_5-6_Product,-0.211002510193,-0.215536206596,-0.235163997751,0.394135,0.392046,0.369886,-2.84,12.32,-15.16,-1.31,13.91,-15.22
2247_MA-TS_5-6_Reactant,2247_MA-TS_5-6,2247_MA-TS_5-6_Product,-0.285875921973,-0.290086214461,-0.305398445661,0.332041,0.333073,0.322832,-2.64,9.61,-12.25,0.65,6.43,-5.78
2257_MA-TS_5-6_Reactant,2257_MA-TS_5-6,2257_MA-TS_5-6_Product,-0.389220436371,-0.390533104439,-0.409450930145,0.280036,0.280806,0.263662,-0.82,11.87,-12.69,0.48,10.76,-10.27
2263_MA-TS_5-6_Reactant,2263_MA-TS_5-6,2263_MA-TS_5-6_Product,-0.437997118171,-0.445797454542,-0.456678893665,0.199013,0.1935,0.191273,-4.89,6.83,-11.72,-3.46,1.4,-4.86
2264_MA-TS_5-6_Reactant,2264_MA-TS_5-6,2264_MA-TS_5-6_Product,-0.407141085891,-0.40745250776,-0.440386470644,0.220548,0.219747,0.191547,-0.2,20.67,-20.86,-0.5,17.7,-18.2
2265_MA-TS_5-6_Reactant,2265_MA-TS_5-6,2265_MA-TS_5-6_Product,-0.412241043453,-0.416411295589,-0.434594075335,0.213663,0.215448,0.193135,-2.62,11.41,-14.03,1.12,14.0,-12.88
2315_MA-TS_5-6_Reactant,2315_MA-TS_5-6,2315_MA-TS_5-6_Product,-0.187791691306,-0.186374339336,-0.204155072671,0.286535,0.291622,0.27316,0.89,11.16,-10.27,3.19,11.59,-8.39
2316_MA-TS_5-6_Reactant,2316_MA-TS_5-6,2316_MA-TS_5-6_Product,-0.152035144898,-0.160656760696,-0.179053897282,0.212967,0.205491,0.189176,-5.41,11.54,-16.95,-4.69,10.24,-14.93
2320_MA-TS_5-6_Reactant,2320_MA-TS_5-6,2320_MA-TS_5-6_Product,-0.122676850889,-0.122470867811,-0.134073994007,0.323477,0.322983,0.312309,0.13,7.28,-7.15,-0.31,6.7,-7.01
2409_MA-TS_29-30_Reactant,2409_MA-TS_29-30,2409_MA-TS_29-30_Product,-0.128949294732,-0.121724333401,-0.150021163473,0.345887,0.359361,0.33424,4.53,17.76,-13.22,8.46,15.76,-7.31
2410_MA-TS_29-30_Reactant,2410_MA-TS_29-30,2410_MA-TS_29-30_Product,-0.153836665545,-0.149725459429,-0.157275103615,0.301514,0.308839,0.29869,2.58,4.74,-2.16,4.6,6.37,-1.77
2413_MA-TS_30-31_Reactant,2413_MA-TS_30-31,2413_MA-TS_30-31_Product,-0.172380887303,-0.179241223447,-0.184565141525,0.30526,0.304227,0.300405,-4.3,3.34,-7.65,-0.65,2.4,-3.05
2415_MA-TS_29-30_Reactant,2415_MA-TS_29-30,2415_MA-TS_29-30_Product,-0.272206606086,-0.272562548114,-0.275030920524,0.226349,0.233356,0.228918,-0.22,1.55,-1.77,4.4,2.78,1.61
2416_MA-TS_31-32_Reactant,2416_MA-TS_31-32,2416_MA-TS_31-32_Product,-0.169788364444,-0.176083458197,-0.192676713466,0.298243,0.293576,0.279498,-3.95,10.41,-14.36,-2.93,8.83,-11.76
2417_MA-TS_32-33_Reactant,2417_MA-TS_32-33,2417_MA-TS_32-33_Product,-0.20067636337,-0.202806981593,-0.209775079411,0.330671,0.328152,0.322272,-1.34,4.37,-5.71,-1.58,3.69,-5.27
2420_MA-TS_31-32_Reactant,2420_MA-TS_31-32,2420_MA-TS_31-32_Product,-0.119855468057,-0.108761695007,-0.136836822119,0.36758,0.378122,0.353674,6.96,17.62,-10.66,6.62,15.34,-8.73
2421_MA-TS_23-24_Reactant,2421_MA-TS_23-24,2421_MA-TS_23-24_Product,-0.197364603985,-0.1872876089,-0.196218376038,0.40458,0.41406,0.410854,6.32,5.6,0.72,5.95,2.01,3.94
2422_MA-TS_6-7_Reactant,2422_MA-TS_6-7,2422_MA-TS_6-7_Product,-0.189556353877,-0.181887797748,-0.189685723022,0.406508,0.415759,0.412933,4.81,4.89,-0.08,5.81,1.77,4.03
2426_MA-TS_29-30_Reactant,2426_MA-TS_29-30,2426_MA-TS_29-30_Product,-0.211084690544,-0.209332931933,-0.221568011729,0.258062,0.262937,0.256692,1.1,7.68,-6.58,3.06,3.92,-0.86
2427_MA-TS_32-33_Reactant,2427_MA-TS_32-33,2427_MA-TS_32-33_Product,-0.200859233889,-0.198246685467,-0.205629560778,0.332818,0.335532,0.331284,1.64,4.63,-2.99,1.7,2.67,-0.96
2429_MA-TS_32-33_Reactant,2429_MA-TS_32-33,2429_MA-TS_32-33_Product,-0.188084326115,-0.191201530106,-0.206850542413,0.318529,0.316513,0.302485,-1.96,9.82,-11.78,-1.27,8.8,-10.07
2446_MA-TS_5-6_Reactant,2446_MA-TS_5-6,2446_MA-TS_5-6_Product,-0.474139794578,-0.473666065632,-0.477877257111,-0.23492,-0.229479,-0.234058,0.3,2.64,-2.35,3.41,2.87,0.54
2448_MA-TS_5-6_Reactant,2448_MA-TS_5-6,2448_MA-TS_5-6_Product,-0.280705404562,-0.293672206137,-0.318328536787,0.00473,-0.006971,-0.030281,-8.14,15.47,-23.61,-7.34,14.63,-21.97
2454_MA-TS_7-8_Reactant,2454_MA-TS_7-8,2454_MA-TS_7-8_Product,-0.442894291006,-0.442941205782,-0.446342734735,-0.092409,-0.094689,-0.094991,-0.03,2.13,-2.16,-1.43,0.19,-1.62
2458_MA-TS_6-7_Reactant,2458_MA-TS_6-7,2458_MA-TS_6-7_Product,-0.548565116069,-0.550634084986,-0.563713645228,-0.061171,-0.064617,-0.071135,-1.3,8.21,-9.51,-2.16,4.09,-6.25
2460_MA-TS_20-21_Reactant,2460_MA-TS_20-21,2460_MA-TS_20-21_Product,-0.517984647903,-0.524470720256,-0.552410948802,-0.012295,-0.017367,-0.037024,-4.07,17.53,-21.6,-3.18,12.33,-15.52
2462_MA-TS_14-15_Reactant,2462_MA-TS_14-15,2462_MA-TS_14-15_Product,-0.380471343607,-0.379217580007,-0.390280564643,0.175597,0.179789,0.168721,0.79,6.94,-6.16,2.63,6.95,-4.31
2463_MA-TS_14-15_Reactant,2463_MA-TS_14-15,2463_MA-TS_14-15_Product,-0.393621003429,-0.384827075473,-0.390727716665,0.160749,0.17162,0.167876,5.52,3.7,1.82,6.82,2.35,4.47
2465_MA-TS_14-15_Reactant,2465_MA-TS_14-15,2465_MA-TS_14-15_Product,-0.392795359001,-0.362292306168,-0.377113535686,0.164142,0.19375,0.177963,19.14,9.3,9.84,18.58,9.91,8.67
2466_MA-TS_15-16_Reactant,2466_MA-TS_15-16,2466_MA-TS_15-16_Product,-0.387760502996,-0.363271946034,-0.373249659351,0.197372,0.221782,0.211764,15.37,6.26,9.11,15.32,6.29,9.03
2467_MA-TS_14-15_Reactant,2467_MA-TS_14-15,2467_MA-TS_14-15_Product,-0.390370155779,-0.392651021674,-0.413844165126,0.195748,0.191797,0.174281,-1.43,13.3,-14.73,-2.48,10.99,-13.47
2468_MA-TS_14-15_Reactant,2468_MA-TS_14-15,2468_MA-TS_14-15_Product,-0.416921956656,-0.389516602096,-0.393170874318,0.23306,0.26778,0.265605,17.2,2.29,14.9,21.79,1.36,20.42
2471_MA-TS_14-15_Reactant,2471_MA-TS_14-15,2471_MA-TS_14-15_Product,-0.383284150202,-0.384447292546,-0.389944638278,0.171,0.177659,0.167614,-0.73,3.45,-4.18,4.18,6.3,-2.12
2472_MA-TS_14-15_Reactant,2472_MA-TS_14-15,2472_MA-TS_14-15_Product,-0.392944939739,-0.375913389177,-0.386112078028,0.158558,0.184127,0.169632,10.69,6.4,4.29,16.04,9.1,6.95
2473_MA-TS_14-15_Reactant,2473_MA-TS_14-15,2473_MA-TS_14-15_Product,-0.37007368746,-0.352820006572,-0.36556100148,0.184359,0.200957,0.194976,10.83,8.0,2.83,10.42,3.75,6.66
2475_MA-TS_15-16_Reactant,2475_MA-TS_15-16,2475_MA-TS_15-16_Product,-0.259870424543,-0.232579325345,-0.247952845204,0.314667,0.346459,0.332275,17.13,9.65,7.48,19.95,8.9,11.05
2477_MA-TS_14-15_Reactant,2477_MA-TS_14-15,2477_MA-TS_14-15_Product,-0.407118704405,-0.408634354882,-0.420877785349,0.247564,0.247542,0.235969,-0.95,7.68,-8.63,-0.01,7.26,-7.28
2478_MA-TS_14-15_Reactant,2478_MA-TS_14-15,2478_MA-TS_14-15_Product,-0.418127022253,-0.389285102392,-0.405011127327,0.184613,0.217762,0.204689,18.1,9.87,8.23,20.8,8.2,12.6
2480_MA-TS_37-38_Reactant,2480_MA-TS_37-38,2480_MA-TS_37-38_Product,-0.533771583552,-0.537441983,-0.543031108538,-0.020518,-0.019073,-0.019872,-2.3,3.51,-5.81,0.91,0.5,0.41
2485_MA-TS_34-35_Reactant,2485_MA-TS_34-35,2485_MA-TS_34-35_Product,-0.260084361361,-0.254639664215,-0.264381458544,0.273855,0.278465,0.28159,3.42,6.11,-2.7,2.89,-1.96,4.85
2489_MA-TS_38-39_Reactant,2489_MA-TS_38-39,2489_MA-TS_38-39_Product,-0.527801039329,-0.516435282674,-0.520776032068,0.007788,0.019524,0.018135,7.13,2.72,4.41,7.36,0.87,6.49
2490_MA-TS_39-40_Reactant,2490_MA-TS_39-40,2490_MA-TS_39-40_Product,-0.547880877746,-0.532992949428,-0.544181140468,-0.006775,0.00656,-0.005534,9.34,7.02,2.32,8.37,7.59,0.78
2491_MA-TS_37-38_Reactant,2491_MA-TS_37-38,2491_MA-TS_37-38_Product,-0.548882119872,-0.54431615598,-0.547453733272,-0.021037,-0.012467,-0.014641,2.87,1.97,0.9,5.38,1.36,4.01
2493_MA-TS_4-5_Reactant,2493_MA-TS_4-5,2493_MA-TS_4-5_Product,-0.521874224599,-0.514717001681,-0.522655766847,0.084137,0.090907,0.086767,4.49,4.98,-0.49,4.25,2.6,1.65
2499_MA-TS_38-39_Reactant,2499_MA-TS_38-39,2499_MA-TS_38-39_Product,-0.597449756849,-0.601098497668,-0.605270127657,-0.091102,-0.089236,-0.093796,-2.29,2.62,-4.91,1.17,2.86,-1.69
2500_MA-TS_38-39_Reactant,2500_MA-TS_38-39,2500_MA-TS_38-39_Product,-0.519638374411,-0.516133504039,-0.527560684734,0.016425,0.018138,0.009958,2.2,7.17,-4.97,1.07,5.13,-4.06
2503_MA-TS_37-38_Reactant,2503_MA-TS_37-38,2503_MA-TS_37-38_Product,-0.506488113751,-0.510776021926,-0.522950753914,0.003464,0.006603,-0.005557,-2.69,7.64,-10.33,1.97,7.63,-5.66
2504_MA-TS_34-35_Reactant,2504_MA-TS_34-35,2504_MA-TS_34-35_Product,-0.318004362834,-0.320801512638,-0.332251326032,0.186639,0.184393,0.173653,-1.76,7.18,-8.94,-1.41,6.74,-8.15
2506_MA-TS_35-36_Reactant,2506_MA-TS_35-36,2506_MA-TS_35-36_Product,-0.302694606341,-0.307757807045,-0.318009413147,0.242409,0.240868,0.225111,-3.18,6.43,-9.61,-0.97,9.89,-10.85
2508_MA-TS_36-37_Reactant,2508_MA-TS_36-37,2508_MA-TS_36-37_Product,-0.19310660301,-0.188742602931,-0.242048915524,0.301523,0.307667,0.255131,2.74,33.45,-30.71,3.86,32.97,-29.11
2518_MA-TS_5-6_Reactant,2518_MA-TS_5-6,2518_MA-TS_5-6_Product,-0.197519942885,-0.181343840627,-0.204056932491,0.091532,0.105499,0.084665,10.15,14.25,-4.1,8.76,13.07,-4.31
2519_MA-TS_5-6_Reactant,2519_MA-TS_5-6,2519_MA-TS_5-6_Product,-0.344156699848,-0.354493612962,-0.364964107666,0.02343,0.01884,0.006227,-6.49,6.57,-13.06,-2.88,7.91,-10.8
2520_MA-TS_5-6_Reactant,2520_MA-TS_5-6,2520_MA-TS_5-6_Product,-0.342911288119,-0.348298167019,-0.378605166808,0.023504,0.023661,-0.011913,-3.38,19.02,-22.4,0.1,22.32,-22.22
2521_MA-TS_5-6_Reactant,2521_MA-TS_5-6,2521_MA-TS_5-6_Product,-0.1594982937,-0.174130454016,-0.191545600353,0.130591,0.124985,0.106061,-9.18,10.93,-20.11,-3.52,11.87,-15.39
2522_MA-TS_5-6_Reactant,2522_MA-TS_5-6,2522_MA-TS_5-6_Product,-0.187550633718,-0.191422092862,-0.212508794004,0.116029,0.107783,0.089046,-2.43,13.23,-15.66,-5.17,11.76,-16.93
2524_MA-TS_5-6_Reactant,2524_MA-TS_5-6,2524_MA-TS_5-6_Product,-0.244921808018,-0.251756017959,-0.266139952739,0.128388,0.122988,0.121933,-4.29,9.03,-13.31,-3.39,0.66,-4.05
2526_MA-TS_5-6_Reactant,2526_MA-TS_5-6,2526_MA-TS_5-6_Product,-0.156902133848,-0.156355778294,-0.16137219783,0.160087,0.16045,0.155399,0.34,3.15,-2.81,0.23,3.17,-2.94
2527_MA-TS_5-6_Reactant,2527_MA-TS_5-6,2527_MA-TS_5-6_Product,-0.458920087102,-0.465530136293,-0.490668718189,-0.083033,-0.084329,-0.107508,-4.15,15.77,-19.92,-0.81,14.55,-15.36
2528_MA-TS_5-6_Reactant,2528_MA-TS_5-6,2528_MA-TS_5-6_Product,-0.45901677841,-0.461934539109,-0.477002269211,-0.129205,-0.137746,-0.149408,-1.83,9.46,-11.29,-5.36,7.32,-12.68
2529_MA-TS_5-6_Reactant,2529_MA-TS_5-6,2529_MA-TS_5-6_Product,-0.389412610242,-0.394763765355,-0.414177341882,-0.065098,-0.06504,-0.08078,-3.36,12.18,-15.54,0.04,9.88,-9.84
2530_MA-TS_5-6_Reactant,2530_MA-TS_5-6,2530_MA-TS_5-6_Product,-0.159531391028,-0.147274683606,-0.183639888285,0.180072,0.194475,0.158189,7.69,22.82,-15.13,9.04,22.77,-13.73
2537_MA-TS_5-6_Reactant,2537_MA-TS_5-6,2537_MA-TS_5-6_Product,-0.126419980807,-0.132904557845,-0.168450180582,0.267968,0.264144,0.231545,-4.07,22.31,-26.37,-2.4,20.46,-22.86
2539_MA-TS_5-6_Reactant,2539_MA-TS_5-6,2539_MA-TS_5-6_Product,-0.305170876643,-0.304307316967,-0.32931536877,0.05211,0.055784,0.035353,0.54,15.69,-15.15,2.31,12.82,-10.52
2541_MA-TS_5-6_Reactant,2541_MA-TS_5-6,2541_MA-TS_5-6_Product,-0.316826818911,-0.309291231952,-0.339096045187,0.01378,0.024256,-0.004388,4.73,18.7,-13.97,6.57,17.97,-11.4
2542_MA-TS_5-6_Reactant,2542_MA-TS_5-6,2542_MA-TS_5-6_Product,-0.265801122516,-0.269700330657,-0.303523331324,0.218313,0.216464,0.188855,-2.45,21.22,-23.67,-1.16,17.32,-18.49
2544_MA-TS_5-6_Reactant,2544_MA-TS_5-6,2544_MA-TS_5-6_Product,-0.273550648067,-0.274222041825,-0.309067269449,0.128657,0.133038,0.099887,-0.42,21.87,-22.29,2.75,20.8,-18.05
2545_MA-TS_5-6_Reactant,2545_MA-TS_5-6,2545_MA-TS_5-6_Product,-0.312931621247,-0.316476903027,-0.342447416405,0.186515,0.187345,0.160719,-2.22,16.3,-18.52,0.52,16.71,-16.19
2547_MA-TS_5-6_Reactant,2547_MA-TS_5-6,2547_MA-TS_5-6_Product,-0.114123378745,-0.112965764006,-0.134661799495,0.276074,0.273793,0.254482,0.73,13.61,-12.89,-1.43,12.12,-13.55
2551_MA-TS_5-6_Reactant,2551_MA-TS_5-6,2551_MA-TS_5-6_Product,-0.237239984574,-0.240511375771,-0.266033357664,0.149019,0.139112,0.128541,-2.05,16.02,-18.07,-6.22,6.63,-12.85
2552_MA-TS_5-6_Reactant,2552_MA-TS_5-6,2552_MA-TS_5-6_Product,-0.2997938183,-0.303627812484,-0.319212934109,0.075271,0.073304,0.059775,-2.41,9.78,-12.19,-1.23,8.49,-9.72
2553_MA-TS_5-6_Reactant,2553_MA-TS_5-6,2553_MA-TS_5-6_Product,-0.228952243308,-0.236002342111,-0.26769474406,0.16246,0.157893,0.134208,-4.42,19.89,-24.31,-2.87,14.86,-17.73
2556_MA-TS_3-4_Reactant,2556_MA-TS_3-4,2556_MA-TS_3-4_Product,-0.560894207542,-0.154415909647,-0.642134149775,0.517047,0.558688,0.512723,255.07,306.05,-50.98,26.13,28.84,-2.71
2559_MA-TS_2-3_Reactant,2559_MA-TS_2-3,2559_MA-TS_2-3_Product,-0.816257045431,-0.739459143524,-0.97876087254,0.486666,0.497239,0.473983,48.19,150.16,-101.97,6.63,14.59,-7.96
2560_MA-TS_33-34_Reactant,2560_MA-TS_33-34,2560_MA-TS_33-34_Product,-0.671945454778,-0.646738006344,-0.776899195735,0.481146,0.481897,0.46866,15.82,81.68,-65.86,0.47,8.31,-7.84
2561_MA-TS_2-3_Reactant,2561_MA-TS_2-3,2561_MA-TS_2-3_Product,-0.136766839548,-0.104663336402,-0.145404765764,0.407228,0.441845,0.401534,20.15,25.57,-5.42,21.72,25.3,-3.57
2563_MA-TS_32-33_Reactant,2563_MA-TS_32-33,2563_MA-TS_32-33_Product,-0.264648296665,-0.260399180089,-0.27794484076,0.26012,0.264799,0.251729,2.67,11.01,-8.34,2.94,8.2,-5.27
2565_MA-TS_2-3_Reactant,2565_MA-TS_2-3,2565_MA-TS_2-3_Product,-0.283706808456,-0.27185030786,-0.290539500638,0.268031,0.283701,0.267574,7.44,11.73,-4.29,9.83,10.12,-0.29
2569_MA-TS_2-3_Reactant,2569_MA-TS_2-3,2569_MA-TS_2-3_Product,-0.324163770576,-0.323314602966,-0.353768826598,0.210558,0.217508,0.185037,0.53,19.11,-18.58,4.36,20.38,-16.01
2570_MA-TS_32-33_Reactant,2570_MA-TS_32-33,2570_MA-TS_32-33_Product,-0.209217908696,-0.213871437691,-0.23231766107,0.302831,0.303964,0.282537,-2.92,11.58,-14.5,0.71,13.45,-12.73
2571_MA-TS_32-33_Reactant,2571_MA-TS_32-33,2571_MA-TS_32-33_Product,-0.211516494262,-0.214622347768,-0.228446331093,0.301819,0.303603,0.290478,-1.95,8.67,-10.62,1.12,8.24,-7.12
2572_MA-TS_2-3_Reactant,2572_MA-TS_2-3,2572_MA-TS_2-3_Product,-0.244449337998,-0.242310189105,-0.255537295227,0.299297,0.301659,0.292468,1.34,8.3,-6.96,1.48,5.77,-4.29
2573_MA-TS_2-3_Reactant,2573_MA-TS_2-3,2573_MA-TS_2-3_Product,-0.237786602453,-0.223990160187,-0.241595625768,0.300295,0.313817,0.302014,8.66,11.05,-2.39,8.49,7.41,1.08
2585_MA-TS_46-47_Reactant,2585_MA-TS_46-47,2585_MA-TS_46-47_Product,-0.150765489822,-0.154397339851,-0.17156672801,0.525284,0.520227,0.505673,-2.28,10.77,-13.05,-3.17,9.13,-12.31
2588_MA-TS_46-47_Reactant,2588_MA-TS_46-47,2588_MA-TS_46-47_Product,-0.203361447801,-0.212860973401,-0.221558515525,0.510206,0.503631,0.498548,-5.96,5.46,-11.42,-4.13,3.19,-7.32
2591_MA-TS_45-46_Reactant,2591_MA-TS_45-46,2591_MA-TS_45-46_Product,-0.215529634318,-0.198737512664,-0.205674887117,0.500075,0.515892,0.514175,10.54,4.35,6.18,9.93,1.08,8.85
2596_MA-TS_37-38_Reactant,2596_MA-TS_37-38,2596_MA-TS_37-38_Product,-0.213267966251,-0.198092674164,-0.216716040166,0.350703,0.373589,0.353663,9.52,11.69,-2.16,14.36,12.5,1.86
2598_MA-TS_27-28_Reactant,2598_MA-TS_27-28,2598_MA-TS_27-28_Product,-0.221114872815,-0.201597342576,-0.237181226718,0.193276,0.211011,0.17821,12.25,22.33,-10.08,11.13,20.58,-9.45
2605_MA-TS_24-25_Reactant,2605_MA-TS_24-25,2605_MA-TS_24-25_Product,-0.121684047978,-0.101395057627,-0.102782291041,0.320838,0.346445,0.344512,12.73,0.87,11.86,16.07,1.21,14.86
2608_MA-TS_31-32_Reactant,2608_MA-TS_31-32,2608_MA-TS_31-32_Product,-0.368979226843,-0.363151585233,-0.371780329425,0.090945,0.101479,0.093794,3.66,5.41,-1.76,6.61,4.82,1.79
2609_MA-TS_31-32_Reactant,2609_MA-TS_31-32,2609_MA-TS_31-32_Product,-0.358227051361,-0.363262052211,-0.379757265931,0.103721,0.10335,0.090085,-3.16,10.35,-13.51,-0.23,8.32,-8.56
2613_MA-TS_31-32_Reactant,2613_MA-TS_31-32,2613_MA-TS_31-32_Product,-0.816042317642,-0.725461586744,-0.733307113574,0.422053,0.433395,0.435913,56.84,4.92,51.92,7.12,-1.58,8.7
2615_MA-TS_34-35_Reactant,2615_MA-TS_34-35,2615_MA-TS_34-35_Product,-0.130069447403,-0.126868896876,-0.134885873862,0.402294,0.408589,0.404691,2.01,5.03,-3.02,3.95,2.45,1.5
2621_MA-TS_33-34_Reactant,2621_MA-TS_33-34,2621_MA-TS_33-34_Product,-0.211004024963,-0.200631522873,-0.21307260064,0.33956,0.35389,0.341236,6.51,7.81,-1.3,8.99,7.94,1.05
2624_MA-TS_28-29_Reactant,2624_MA-TS_28-29,2624_MA-TS_28-29_Product,-0.216917307229,-0.224375974378,-0.232626336229,0.23407,0.22788,0.21876,-4.68,5.18,-9.86,-3.88,5.72,-9.61
2626_MA-TS_36-37_Reactant,2626_MA-TS_36-37,2626_MA-TS_36-37_Product,-0.177119906902,-0.174312351228,-0.180413852733,0.432467,0.441781,0.43449,1.76,3.83,-2.07,5.84,4.58,1.27
2629_MA-TS_38-39_Reactant,2629_MA-TS_38-39,2629_MA-TS_38-39_Product,-0.514795845134,-0.523215371186,-0.531629204262,0.07126,0.068844,0.061779,-5.28,5.28,-10.56,-1.52,4.43,-5.95
2632_MA-TS_37-38_Reactant,2632_MA-TS_37-38,2632_MA-TS_37-38_Product,-0.255548048404,-0.249833363504,-0.270986606759,0.392868,0.405412,0.379823,3.59,13.27,-9.69,7.87,16.06,-8.19
2634_MA-TS_40-41_Reactant,2634_MA-TS_40-41,2634_MA-TS_40-41_Product,-0.248759647215,-0.253649448109,-0.269496955849,0.466539,0.46126,0.447509,-3.07,9.94,-13.01,-3.31,8.63,-11.94
2637_MA-TS_40-41_Reactant,2637_MA-TS_40-41,2637_MA-TS_40-41_Product,-0.242344053404,-0.235127006745,-0.249965446738,0.464571,0.476191,0.464874,4.53,9.31,-4.78,7.29,7.1,0.19
2643_MA-TS_41-42_Reactant,2643_MA-TS_41-42,2643_MA-TS_41-42_Product,-0.32140988972,-0.318627716026,-0.344957933316,0.393908,0.395244,0.37496,1.75,16.52,-14.78,0.84,12.73,-11.89
2646_MA-TS_39-40_Reactant,2646_MA-TS_39-40,2646_MA-TS_39-40_Product,-0.219764668896,-0.21815323318,-0.232334978898,0.488648,0.491922,0.48214,1.01,8.9,-7.89,2.05,6.14,-4.08
2651_MA-TS_43-44_Reactant,2651_MA-TS_43-44,2651_MA-TS_43-44_Product,-0.495283245047,-0.498276670775,-0.509165759471,0.189272,0.189652,0.181759,-1.88,6.83,-8.71,0.24,4.95,-4.71
2654_MA-TS_37-38_Reactant,2654_MA-TS_37-38,2654_MA-TS_37-38_Product,-0.158128458557,-0.153670969124,-0.17973432806,0.47998,0.487024,0.462192,2.8,16.36,-13.56,4.42,15.58,-11.16
2655_MA-TS_32-33_Reactant,2655_MA-TS_32-33,2655_MA-TS_32-33_Product,-0.225085258015,-0.230663229219,-0.245869306009,0.274717,0.273674,0.259623,-3.5,9.54,-13.04,-0.65,8.82,-9.47
2656_MA-TS_34-35_Reactant,2656_MA-TS_34-35,2656_MA-TS_34-35_Product,-0.375835714932,-0.373437505202,-0.378464154234,0.161158,0.171538,0.16378,1.5,3.15,-1.65,6.51,4.87,1.65
2657_MA-TS_4-5_Reactant,2657_MA-TS_4-5,2657_MA-TS_4-5_Product,-0.375577327032,-0.341920227185,-0.358085141006,0.16018,0.196922,0.184029,21.12,10.14,10.98,23.06,8.09,14.97
2658_MA-TS_30-31_Reactant,2658_MA-TS_30-31,2658_MA-TS_30-31_Product,-0.325543857191,-0.300115306319,-0.317765037912,0.124667,0.152815,0.134181,15.96,11.08,4.88,17.66,11.69,5.97
2659_MA-TS_4-5_Reactant,2659_MA-TS_4-5,2659_MA-TS_4-5_Product,-0.340175703089,-0.313290424051,-0.321885622991,0.197165,0.23141,0.22463,16.87,5.39,11.48,21.49,4.25,17.23
2662_MA-TS_31-32_Reactant,2662_MA-TS_31-32,2662_MA-TS_31-32_Product,-0.331619631324,-0.329524219422,-0.35671106295,0.1182,0.125831,0.097076,1.31,17.06,-15.75,4.79,18.04,-13.26
