Reactant,Datapoint,Product,eR,eTS,eP,GR,GTS,GP,deTSR,deTSP,dePR,dGTSR,dGTSP,dGPR,HR,HTS,HP,freqR,freqTS,freqP,irR,irTS,irP,dipoleR,dipoleTS,dipoleP,homoR,homoTS,homoP,lumoR,lumoTS,lumoP,qhirshR,qhirshTS,qhirshP
2556_MA-TS_3-4_Reactant,2556_MA-TS_3-4,2556_MA-TS_3-4_Product,-0.560894207542,-0.154415909647,-0.642134149775,0.517047,0.558688,0.512723,255.07,306.05,-50.98,26.13,28.84,-2.71,0.625824,0.666384,0.618779,-297.3001,-216.7715,-153.3442,12.7656,195.0461,12.1625,13.9083,38.7225,28.9725,-0.16544,-0.14074,-0.16631,0.06603,0.04661,0.05186,3.5e-05,4.3e-05,4.1e-05
2559_MA-TS_2-3_Reactant,2559_MA-TS_2-3,2559_MA-TS_2-3_Product,-0.816257045431,-0.739459143524,-0.97876087254,0.486666,0.497239,0.473983,48.19,150.16,-101.97,6.63,14.59,-7.96,0.594347,0.603802,0.579759,-200.3825,-245.3396,-213.8883,1.6939,517.6797,1.4471,24.614,33.9781,22.2829,-0.15396,-0.16073,-0.15639,0.04882,0.05682,0.06088,3.7e-05,3.8e-05,3.8e-05
2560_MA-TS_33-34_Reactant,2560_MA-TS_33-34,2560_MA-TS_33-34_Product,-0.671945454778,-0.646738006344,-0.776899195735,0.481146,0.481897,0.46866,15.82,81.68,-65.86,0.47,8.31,-7.84,0.581116,0.5854,0.57431,-308.9069,-189.33,-631.1563,16.3356,212.5736,28.4586,21.8207,23.2392,19.9686,-0.16976,-0.16645,-0.16125,0.04816,0.05425,0.06033,3.4e-05,3.4e-05,3.4e-05
2561_MA-TS_2-3_Reactant,2561_MA-TS_2-3,2561_MA-TS_2-3_Product,-0.136766839548,-0.104663336402,-0.145404765764,0.407228,0.441845,0.401534,20.15,25.57,-5.42,21.72,25.3,-3.57,0.518362,0.54819,0.509835,-200.7475,-252.796,-143.2303,0.0943,418.0765,3.0422,19.7094,74.3282,25.7589,-0.15344,-0.15467,-0.16065,0.04537,0.04213,0.04713,3.1e-05,4.1e-05,4e-05
2563_MA-TS_32-33_Reactant,2563_MA-TS_32-33,2563_MA-TS_32-33_Product,-0.264648296665,-0.260399180089,-0.27794484076,0.26012,0.264799,0.251729,2.67,11.01,-8.34,2.94,8.2,-5.27,0.353158,0.359487,0.343819,-631.4954,-890.7334,-214.7316,42.4528,20.1857,2.7291,15.6966,55.0447,8.4306,-0.16267,-0.17027,-0.18,0.05098,0.05535,0.06203,4.1e-05,4.2e-05,4.2e-05
2565_MA-TS_2-3_Reactant,2565_MA-TS_2-3,2565_MA-TS_2-3_Product,-0.283706808456,-0.27185030786,-0.290539500638,0.268031,0.283701,0.267574,7.44,11.73,-4.29,9.83,10.12,-0.29,0.370358,0.380901,0.365491,-287.9968,-331.944,-272.1046,103.4299,5.1652,110.5115,18.9721,27.7336,18.8808,-0.16127,-0.15296,-0.16236,0.04938,0.04872,0.05188,4.3e-05,4.3e-05,4.3e-05
2569_MA-TS_2-3_Reactant,2569_MA-TS_2-3,2569_MA-TS_2-3_Product,-0.324163770576,-0.323314602966,-0.353768826598,0.210558,0.217508,0.185037,0.53,19.11,-18.58,4.36,20.38,-16.01,0.314387,0.310777,0.282967,-183.638,-483.1999,-557.7257,0.8095,20.3549,27.6027,26.6686,17.3653,13.5832,-0.14851,-0.17258,-0.23477,0.03289,0.04445,0.05792,3.9e-05,4e-05,4e-05
2570_MA-TS_32-33_Reactant,2570_MA-TS_32-33,2570_MA-TS_32-33_Product,-0.209217908696,-0.213871437691,-0.23231766107,0.302831,0.303964,0.282537,-2.92,11.58,-14.5,0.71,13.45,-12.73,0.403188,0.401011,0.384757,-910.3063,-725.1628,-336.7657,31.0602,28.4751,14.2579,26.9986,74.4905,24.256,-0.14533,-0.15979,-0.16107,0.04018,0.04417,0.04549,4.1e-05,4e-05,4.1e-05
2571_MA-TS_32-33_Reactant,2571_MA-TS_32-33,2571_MA-TS_32-33_Product,-0.211516494262,-0.214622347768,-0.228446331093,0.301819,0.303603,0.290478,-1.95,8.67,-10.62,1.12,8.24,-7.12,0.403169,0.400699,0.389506,-416.1001,-279.3589,-272.2518,44.6003,132.21,109.0403,17.7833,63.8728,18.9374,-0.15922,-0.17917,-0.18221,0.04542,0.04579,0.04592,3.6e-05,3.7e-05,3.7e-05
2572_MA-TS_2-3_Reactant,2572_MA-TS_2-3,2572_MA-TS_2-3_Product,-0.244449337998,-0.242310189105,-0.255537295227,0.299297,0.301659,0.292468,1.34,8.3,-6.96,1.48,5.77,-4.29,0.403191,0.405731,0.391323,-185.6844,-240.6995,-583.9769,2.0225,451.8418,96.5879,15.9894,52.4924,8.8374,-0.13565,-0.15264,-0.16408,0.06559,0.06444,0.0647,3.6e-05,3.7e-05,3.7e-05
2573_MA-TS_2-3_Reactant,2573_MA-TS_2-3,2573_MA-TS_2-3_Product,-0.237786602453,-0.223990160187,-0.241595625768,0.300295,0.313817,0.302014,8.66,11.05,-2.39,8.49,7.41,1.08,0.405951,0.419686,0.40387,-169.3648,-293.4498,-286.4731,0.3778,88.4839,107.8196,15.4069,26.9785,20.647,-0.17685,-0.16429,-0.1777,0.05027,0.03859,0.04124,3.7e-05,4.8e-05,4.9e-05
2585_MA-TS_46-47_Reactant,2585_MA-TS_46-47,2585_MA-TS_46-47_Product,-0.150765489822,-0.154397339851,-0.17156672801,0.525284,0.520227,0.505673,-2.28,10.77,-13.05,-3.17,9.13,-12.31,0.637639,0.635281,0.62158,-624.5479,-478.8521,-201.1419,38.9367,24.2365,0.9789,25.0909,47.1646,16.174,-0.16285,-0.17302,-0.17788,0.03065,0.0336,0.04122,4.5e-05,4.6e-05,4.5e-05
2588_MA-TS_46-47_Reactant,2588_MA-TS_46-47,2588_MA-TS_46-47_Product,-0.203361447801,-0.212860973401,-0.221558515525,0.510206,0.503631,0.498548,-5.96,5.46,-11.42,-4.13,3.19,-7.32,0.625007,0.616905,0.607649,-533.1704,-204.2208,-756.7864,26.7857,0.1911,33.849,29.9903,68.6535,17.8626,-0.14674,-0.1653,-0.16028,0.04018,0.04841,0.05369,4.8e-05,4.9e-05,4.9e-05
2591_MA-TS_45-46_Reactant,2591_MA-TS_45-46,2591_MA-TS_45-46_Product,-0.215529634318,-0.198737512664,-0.205674887117,0.500075,0.515892,0.514175,10.54,4.35,6.18,9.93,1.08,8.85,0.611891,0.627782,0.625691,-196.9287,-230.4546,-214.7248,4.5875,20.7696,2.1863,12.5108,68.8494,18.7637,-0.16091,-0.16182,-0.15474,0.04748,0.04997,0.05146,4.6e-05,5e-05,5e-05
2596_MA-TS_37-38_Reactant,2596_MA-TS_37-38,2596_MA-TS_37-38_Product,-0.213267966251,-0.198092674164,-0.216716040166,0.350703,0.373589,0.353663,9.52,11.69,-2.16,14.36,12.5,1.86,0.457729,0.477339,0.457409,-811.6914,-231.5084,-224.8079,33.0419,639.4371,4.5456,9.606,60.1018,22.6499,-0.19723,-0.17855,-0.17532,0.05927,0.04051,0.04084,3.9e-05,4.7e-05,4.8e-05
2598_MA-TS_27-28_Reactant,2598_MA-TS_27-28,2598_MA-TS_27-28_Product,-0.221114872815,-0.201597342576,-0.237181226718,0.193276,0.211011,0.17821,12.25,22.33,-10.08,11.13,20.58,-9.45,0.283266,0.304929,0.268833,-202.2549,-204.5109,-174.6404,1.6685,353.7939,0.2697,14.9802,74.7145,9.5749,-0.17515,-0.16576,-0.16781,0.05123,0.06213,0.07451,-93.97654,-93.907183,-94.344481
2605_MA-TS_24-25_Reactant,2605_MA-TS_24-25,2605_MA-TS_24-25_Product,-0.121684047978,-0.101395057627,-0.102782291041,0.320838,0.346445,0.344512,12.73,0.87,11.86,16.07,1.21,14.86,0.408393,0.42783,0.428865,-266.4231,-187.9093,-189.0702,10.5119,0.744,0.7927,14.7669,62.0367,7.3958,-0.15903,-0.14519,-0.13789,0.06942,0.07141,0.0751,-92.525533,-92.620579,-92.813773
2608_MA-TS_31-32_Reactant,2608_MA-TS_31-32,2608_MA-TS_31-32_Product,-0.368979226843,-0.363151585233,-0.371780329425,0.090945,0.101479,0.093794,3.66,5.41,-1.76,6.61,4.82,1.79,0.191364,0.19849,0.190977,-221.0512,-221.4407,-213.6902,6.0965,450.5956,1.7176,19.5182,80.4193,14.1325,-0.16668,-0.16744,-0.16545,0.02594,0.03077,0.0416,3.4e-05,3.5e-05,3.5e-05
2609_MA-TS_31-32_Reactant,2609_MA-TS_31-32,2609_MA-TS_31-32_Product,-0.358227051361,-0.363262052211,-0.379757265931,0.103721,0.10335,0.090085,-3.16,10.35,-13.51,-0.23,8.32,-8.56,0.20309,0.198461,0.185194,-136.2875,-205.3356,-176.6482,2.3374,530.3993,0.5225,20.7032,55.653,9.2484,-0.13159,-0.15007,-0.15104,0.0326,0.04205,0.05617,3.4e-05,3.5e-05,3.6e-05
2613_MA-TS_31-32_Reactant,2613_MA-TS_31-32,2613_MA-TS_31-32_Product,-0.816042317642,-0.725461586744,-0.733307113574,0.422053,0.433395,0.435913,56.84,4.92,51.92,7.12,-1.58,8.7,0.515928,0.526411,0.526956,-922.6991,-295.6473,-285.5946,32.0108,15.8316,13.6661,25.8851,59.9674,12.0076,-0.15287,-0.14524,-0.13697,0.02454,0.04014,0.04353,4.1e-05,4.4e-05,4.4e-05
2615_MA-TS_34-35_Reactant,2615_MA-TS_34-35,2615_MA-TS_34-35_Product,-0.130069447403,-0.126868896876,-0.134885873862,0.402294,0.408589,0.404691,2.01,5.03,-3.02,3.95,2.45,1.5,0.506605,0.50898,0.503159,-747.8602,-551.7263,-390.9218,30.4197,29.07,16.9058,20.186,54.4004,9.571,-0.14864,-0.15378,-0.14992,0.04458,0.05695,0.06364,4.3e-05,4.3e-05,4.4e-05
2621_MA-TS_33-34_Reactant,2621_MA-TS_33-34,2621_MA-TS_33-34_Product,-0.211004024963,-0.200631522873,-0.21307260064,0.33956,0.35389,0.341236,6.51,7.81,-1.3,8.99,7.94,1.05,0.442253,0.449796,0.437865,-265.1945,-555.4457,-789.9902,12.0026,22.8869,31.093,17.7344,71.2589,11.4676,-0.15837,-0.17954,-0.17596,0.06359,0.06311,0.07184,3.4e-05,3.6e-05,3.6e-05
2624_MA-TS_28-29_Reactant,2624_MA-TS_28-29,2624_MA-TS_28-29_Product,-0.216917307229,-0.224375974378,-0.232626336229,0.23407,0.22788,0.21876,-4.68,5.18,-9.86,-3.88,5.72,-9.61,0.326301,0.322308,0.317556,-410.9102,-209.9422,-187.5153,16.7549,560.6654,0.4787,13.1241,70.9654,12.5635,-0.18677,-0.17413,-0.16542,0.06312,0.0621,0.06204,4.4e-05,4.4e-05,4e-05
2626_MA-TS_36-37_Reactant,2626_MA-TS_36-37,2626_MA-TS_36-37_Product,-0.177119906902,-0.174312351228,-0.180413852733,0.432467,0.441781,0.43449,1.76,3.83,-2.07,5.84,4.58,1.27,0.538051,0.541318,0.53704,-166.53,-190.1216,-960.3549,0.0394,42.6206,29.3541,24.703,77.3031,14.6752,-0.16973,-0.17633,-0.17061,0.05192,0.06048,0.06726,4.1e-05,4e-05,4.1e-05
2629_MA-TS_38-39_Reactant,2629_MA-TS_38-39,2629_MA-TS_38-39_Product,-0.514795845134,-0.523215371186,-0.531629204262,0.07126,0.068844,0.061779,-5.28,5.28,-10.56,-1.52,4.43,-5.95,0.188327,0.181364,0.175706,-633.929,-221.6018,-209.2773,27.2457,466.944,2.5164,17.6202,82.9283,16.5101,-0.15691,-0.17782,-0.18051,0.04851,0.05161,0.05363,3.3e-05,3.4e-05,3.4e-05
2632_MA-TS_37-38_Reactant,2632_MA-TS_37-38,2632_MA-TS_37-38_Product,-0.255548048404,-0.249833363504,-0.270986606759,0.392868,0.405412,0.379823,3.59,13.27,-9.69,7.87,16.06,-8.19,0.507135,0.511644,0.490551,-841.0085,-440.5417,-875.3264,21.066,25.702,20.2162,18.109,92.9381,11.9222,-0.15412,-0.16848,-0.15501,0.06533,0.08124,0.09093,4.1e-05,4.1e-05,3.6e-05
2634_MA-TS_40-41_Reactant,2634_MA-TS_40-41,2634_MA-TS_40-41_Product,-0.248759647215,-0.253649448109,-0.269496955849,0.466539,0.46126,0.447509,-3.07,9.94,-13.01,-3.31,8.63,-11.94,0.578732,0.573493,0.558656,-179.514,-230.9679,-167.0814,0.5253,511.291,1.6348,20.8611,92.2755,14.0424,-0.13921,-0.15631,-0.15566,0.07082,0.07316,0.08042,4.5e-05,4.4e-05,4.4e-05
2637_MA-TS_40-41_Reactant,2637_MA-TS_40-41,2637_MA-TS_40-41_Product,-0.242344053404,-0.235127006745,-0.249965446738,0.464571,0.476191,0.464874,4.53,9.31,-4.78,7.29,7.1,0.19,0.580989,0.585556,0.572438,-350.1112,-346.4622,-342.1374,55.5472,20.1007,54.2947,20.0882,50.1402,23.1785,-0.14932,-0.16013,-0.16181,0.05943,0.05238,0.05665,4.2e-05,4.9e-05,5.1e-05
2643_MA-TS_41-42_Reactant,2643_MA-TS_41-42,2643_MA-TS_41-42_Product,-0.32140988972,-0.318627716026,-0.344957933316,0.393908,0.395244,0.37496,1.75,16.52,-14.78,0.84,12.73,-11.89,0.509818,0.516065,0.486628,-179.8809,-238.9631,-212.7666,2.8627,386.7562,2.0317,18.482,73.364,14.5117,-0.15116,-0.16347,-0.16988,0.07068,0.07102,0.07723,4.6e-05,4.7e-05,4.4e-05
2646_MA-TS_39-40_Reactant,2646_MA-TS_39-40,2646_MA-TS_39-40_Product,-0.219764668896,-0.21815323318,-0.232334978898,0.488648,0.491922,0.48214,1.01,8.9,-7.89,2.05,6.14,-4.08,0.602451,0.604356,0.589405,-246.1908,-736.3582,-4159.7457,11.7473,23.1765,1849.0762,12.0486,79.6926,4.3411,-0.15067,-0.15908,-0.16743,0.07021,0.07717,0.08267,4.6e-05,4.5e-05,4.6e-05
2651_MA-TS_43-44_Reactant,2651_MA-TS_43-44,2651_MA-TS_43-44_Product,-0.495283245047,-0.498276670775,-0.509165759471,0.189272,0.189652,0.181759,-1.88,6.83,-8.71,0.24,4.95,-4.71,0.31107,0.310655,0.301655,-541.9985,-230.5707,-181.9003,7.1822,555.4701,0.0226,21.4985,85.5997,15.0699,-0.15123,-0.16499,-0.16142,0.06363,0.07524,0.07998,4.2e-05,4.3e-05,4.4e-05
2654_MA-TS_37-38_Reactant,2654_MA-TS_37-38,2654_MA-TS_37-38_Product,-0.158128458557,-0.153670969124,-0.17973432806,0.47998,0.487024,0.462192,2.8,16.36,-13.56,4.42,15.58,-11.16,0.593224,0.598336,0.573612,-198.1149,-235.2223,-193.5413,1.3031,348.0865,1.4612,17.4945,86.682,5.8208,-0.14516,-0.15661,-0.16837,0.06268,0.07045,0.07436,4.2e-05,4.2e-05,4.2e-05
2655_MA-TS_32-33_Reactant,2655_MA-TS_32-33,2655_MA-TS_32-33_Product,-0.225085258015,-0.230663229219,-0.245869306009,0.274717,0.273674,0.259623,-3.5,9.54,-13.04,-0.65,8.82,-9.47,0.368793,0.364864,0.355702,-865.4432,-586.7548,-397.2063,31.6137,24.8188,21.8862,14.8445,67.8387,10.3535,-0.12656,-0.14219,-0.14344,0.06951,0.07557,0.0787,3.4e-05,3.4e-05,3.4e-05
2656_MA-TS_34-35_Reactant,2656_MA-TS_34-35,2656_MA-TS_34-35_Product,-0.375835714932,-0.373437505202,-0.378464154234,0.161158,0.171538,0.16378,1.5,3.15,-1.65,6.51,4.87,1.65,0.270006,0.271943,0.26715,-218.7909,-176.5589,-573.5653,2.4425,355.1268,45.304,9.7731,67.9341,8.6428,-0.18267,-0.1787,-0.16955,0.04217,0.04675,0.04703,3.1e-05,3.1e-05,3e-05
2657_MA-TS_4-5_Reactant,2657_MA-TS_4-5,2657_MA-TS_4-5_Product,-0.375577327032,-0.341920227185,-0.358085141006,0.16018,0.196922,0.184029,21.12,10.14,10.98,23.06,8.09,14.97,0.268036,0.301382,0.285363,-448.9472,-531.9709,-496.937,17.3675,22.4257,20.9351,4.9772,19.1236,3.9812,-0.17561,-0.16432,-0.16923,0.03553,0.02833,0.03481,3.5e-05,3.4e-05,3.5e-05
2658_MA-TS_30-31_Reactant,2658_MA-TS_30-31,2658_MA-TS_30-31_Product,-0.325543857191,-0.300115306319,-0.317765037912,0.124667,0.152815,0.134181,15.96,11.08,4.88,17.66,11.69,5.97,0.224862,0.250165,0.229088,-265.4794,-183.1633,-813.1205,1.2721,1.6671,39.0239,15.2093,45.2076,13.4726,-0.16412,-0.15342,-0.17833,0.02965,0.01922,0.03082,-98.869839,-98.736803,-99.41688
2659_MA-TS_4-5_Reactant,2659_MA-TS_4-5,2659_MA-TS_4-5_Product,-0.340175703089,-0.313290424051,-0.321885622991,0.197165,0.23141,0.22463,16.87,5.39,11.48,21.49,4.25,17.23,0.303693,0.332513,0.326781,-5741.3183,-392.1298,-189.6906,2331.983,15.8565,2.2468,12.8154,35.1027,15.9036,-0.14671,-0.14387,-0.13706,0.03205,0.0141,0.0171,3.6e-05,4.6e-05,4.8e-05
2662_MA-TS_31-32_Reactant,2662_MA-TS_31-32,2662_MA-TS_31-32_Product,-0.331619631324,-0.329524219422,-0.35671106295,0.1182,0.125831,0.097076,1.31,17.06,-15.75,4.79,18.04,-13.26,0.216172,0.215823,0.194502,-239.6238,-325.0853,-326.8903,5.5783,12.939,15.7662,26.4328,75.2179,16.12,-0.157,-0.15711,-0.1617,0.01598,0.02402,0.0259,-98.923001,-99.105284,-99.57065
2663_MA-TS_4-5_Reactant,2663_MA-TS_4-5,2663_MA-TS_4-5_Product,-0.338282727332,-0.333051420022,-0.342961712316,0.201521,0.214482,0.199832,3.28,6.22,-2.94,8.13,9.19,-1.06,0.310057,0.317602,0.300167,-170.1596,-257.0299,-907.0687,2.1101,301.8101,502.0902,7.7823,17.4206,10.3985,-0.14389,-0.13892,-0.14619,0.0496,0.04588,0.04545,4.2e-05,4.3e-05,4.3e-05
2664_MA-TS_31-32_Reactant,2664_MA-TS_31-32,2664_MA-TS_31-32_Product,-0.285408629381,-0.274281053631,-0.289267088824,0.126119,0.140345,0.125638,6.98,9.4,-2.42,8.93,9.23,-0.3,0.22502,0.23892,0.223484,-151.6389,-226.8156,-165.3404,0.269,519.788,0.2331,16.3372,48.9504,19.94,-0.16844,-0.17043,-0.17415,0.02423,0.01255,0.01469,-99.633906,-99.667849,4.2e-05
2667_MA-TS_4-5_Reactant,2667_MA-TS_4-5,2667_MA-TS_4-5_Product,-0.290011974253,-0.271168313051,-0.290475105905,0.213775,0.235532,0.214197,11.82,12.12,-0.29,13.65,13.39,0.26,0.319567,0.33819,0.318201,-139.1016,-200.0464,-386.2184,4.7351,484.8801,22.0418,28.7084,42.8719,23.6516,-0.15999,-0.17511,-0.17545,0.00841,0.01273,0.01423,4.2e-05,4.5e-05,4.5e-05
2674_MA-TS_4-5_Reactant,2674_MA-TS_4-5,2674_MA-TS_4-5_Product,-0.36305350035,-0.363902636258,-0.372844029392,0.274967,0.271669,0.269115,-0.53,5.61,-6.14,-2.07,1.6,-3.67,0.393674,0.394489,0.38373,-179.0149,-206.7209,-295.9894,0.6383,2.0068,13.9172,32.1474,12.3843,20.4692,-0.14685,-0.16898,-0.16975,0.00282,0.00507,0.01054,5.2e-05,5.2e-05,5.1e-05
2675_MA-TS_4-5_Reactant,2675_MA-TS_4-5,2675_MA-TS_4-5_Product,-0.374732104043,-0.33488107634,-0.351476198073,0.26441,0.305592,0.288685,25.01,10.41,14.59,25.84,10.61,15.23,0.384005,0.420883,0.406027,-163.8756,-412.8847,-713.5506,0.7183,33.7403,52.1392,5.1622,14.8714,24.8153,-0.1646,-0.15911,-0.17382,0.04839,-0.0042,-0.00132,4.5e-05,4.9e-05,5.1e-05
2676_MA-TS_40-41_Reactant,2676_MA-TS_40-41,2676_MA-TS_40-41_Product,-0.384543042992,-0.35494368635,-0.372582113377,0.165417,0.193066,0.176815,18.57,11.07,7.51,17.35,10.2,7.15,0.277849,0.301354,0.287346,-199.5326,-542.288,-255.3696,0.1033,31.2092,0.4417,21.8609,80.1473,13.4417,-0.16376,-0.17006,-0.16976,0.03408,0.03546,0.04328,3.9e-05,4.1e-05,4.2e-05
2680_MA-TS_38-39_Reactant,2680_MA-TS_38-39,2680_MA-TS_38-39_Product,-0.300078105043,-0.277490677204,-0.294808412752,0.265141,0.283071,0.269133,14.17,10.87,3.31,11.25,8.75,2.51,0.377512,0.394866,0.380817,-201.8235,-778.5305,-925.5736,3.641,55.4831,54.0995,12.8778,83.506,19.2526,-0.15779,-0.15158,-0.15521,0.03904,0.01746,0.01606,3.5e-05,4e-05,4.1e-05
2682_MA-TS_40-41_Reactant,2682_MA-TS_40-41,2682_MA-TS_40-41_Product,-0.437139933277,-0.412183167836,-0.426498523895,0.10659,0.134206,0.120141,15.66,8.98,6.68,17.33,8.83,8.5,0.220852,0.248203,0.235944,-480.4779,-247.298,-224.4434,24.0745,434.1347,0.5522,8.8899,63.7935,14.6052,-0.17354,-0.17837,-0.17491,0.03572,0.02445,0.02398,3.8e-05,4.1e-05,4e-05
2690_MA-TS_4-5_Reactant,2690_MA-TS_4-5,2690_MA-TS_4-5_Product,-0.158326189883,-0.138167557126,-0.147278424895,0.436141,0.45858,0.448442,12.65,5.72,6.93,14.08,6.36,7.72,0.558658,0.579003,0.571892,-782.0082,-254.5493,-215.7593,30.4665,439.3074,2.1189,30.9416,36.8387,29.6173,-0.15261,-0.16972,-0.16635,0.01598,0.01731,0.01803,5e-05,5.1e-05,5.2e-05
2693_MA-TS_41-42_Reactant,2693_MA-TS_41-42,2693_MA-TS_41-42_Product,-0.322267944064,-0.329583746578,-0.34957575312,0.208267,0.204231,0.183421,-4.59,12.55,-17.14,-2.53,13.06,-15.59,0.324576,0.318155,0.301525,-212.6444,-421.6432,-175.1361,20.6332,7.4184,0.8666,27.5138,56.1693,28.978,-0.15699,-0.17304,-0.17118,0.00724,0.00736,0.00701,4.5e-05,4.6e-05,4.5e-05
2694_MA-TS_36-37_Reactant,2694_MA-TS_36-37,2694_MA-TS_36-37_Product,-0.34026452212,-0.310592901214,-0.3304130824,0.284862,0.317005,0.295758,18.62,12.44,6.18,20.17,13.33,6.84,0.406399,0.434965,0.414734,-146.7665,-202.2386,-200.8695,0.6141,298.8752,2.2276,31.4501,56.2857,17.4496,-0.17605,-0.16971,-0.18372,0.00202,0.00804,0.01019,5.2e-05,5.3e-05,5.4e-05
2698_MA-TS_2-3_Reactant,2698_MA-TS_2-3,2698_MA-TS_2-3_Product,-0.313549639891,-0.307953313287,-0.310069571917,0.246516,0.256418,0.256372,3.51,1.33,2.18,6.21,0.03,6.18,0.358851,0.364683,0.364003,-370.7758,-314.7452,-220.4918,21.4208,18.7962,6.749,16.9917,38.3088,19.2956,-0.16777,-0.16887,-0.16397,0.03017,0.02299,0.02046,3.9e-05,3.8e-05,3.8e-05
2700_MA-TS_5-6_Reactant,2700_MA-TS_5-6,2700_MA-TS_5-6_Product,-0.281223743678,-0.273651390688,-0.286307685375,0.371909,0.380562,0.369725,4.75,7.94,-3.19,5.43,6.8,-1.37,0.489822,0.499184,0.487983,-185.0108,-217.1923,-180.0386,1.774,453.1706,0.2287,32.3228,40.7103,23.9889,-0.15136,-0.16874,-0.16605,0.00477,0.00702,0.00894,5.3e-05,5.2e-05,5.2e-05
2703_MA-TS_2-3_Reactant,2703_MA-TS_2-3,2703_MA-TS_2-3_Product,-0.300748305167,-0.276678238512,-0.286068582811,0.2356,0.259698,0.254002,15.1,5.89,9.21,15.12,3.57,11.55,0.345765,0.36969,0.360379,-205.5049,-246.3435,-221.9921,2.2699,307.8042,70.6525,22.8882,13.6,21.5947,-0.16323,-0.1553,-0.15999,0.01329,0.01338,0.0138,4.5e-05,4.5e-05,4.6e-05
2710_MA-TS_2-3_Reactant,2710_MA-TS_2-3,2710_MA-TS_2-3_Product,-0.413139013022,-0.40564062636,-0.412491597958,0.124002,0.140319,0.13523,4.71,4.3,0.41,10.24,3.19,7.05,0.244813,0.251622,0.24675,-175.8695,-177.1656,-198.9627,0.1159,9.9121,0.1675,31.6252,22.7313,24.4027,-0.15836,-0.17659,-0.17051,0.00197,0.00251,0.00356,4.8e-05,4.9e-05,5e-05
2715_MA-TS_2-3_Reactant,2715_MA-TS_2-3,2715_MA-TS_2-3_Product,-0.303037486868,-0.298586486828,-0.302605682397,0.256059,0.265348,0.262405,2.79,2.52,0.27,5.83,1.85,3.98,0.370361,0.376735,0.374016,-253.845,-187.977,-180.9869,22.0858,1.3856,0.5131,21.9711,10.3086,25.2923,-0.15172,-0.16474,-0.16102,0.01401,0.01299,0.01227,4.3e-05,4.4e-05,4.4e-05
2724_MA-TS_4-5_Reactant,2724_MA-TS_4-5,2724_MA-TS_4-5_Product,-0.415839397293,-0.397958598533,-0.408897153866,0.237906,0.262121,0.251667,11.22,6.86,4.36,15.2,6.56,8.64,0.366485,0.384931,0.375232,-450.3611,-769.9782,-757.3386,22.8901,33.0572,36.0785,6.7294,57.414,17.9768,-0.16475,-0.1722,-0.16693,0.03276,0.01444,0.01192,4.4e-05,4.2e-05,4.2e-05
2728_MA-TS_41-42_Reactant,2728_MA-TS_41-42,2728_MA-TS_41-42_Product,-0.421209025237,-0.426426647263,-0.441179180438,0.142195,0.142587,0.126389,-3.27,9.26,-12.53,0.25,10.16,-9.92,0.26244,0.254541,0.242245,-373.0732,-807.4482,-494.578,40.5531,27.1751,17.2497,36.2718,57.3922,29.975,-0.17117,-0.17742,-0.16998,0.00347,0.00556,0.00763,4.4e-05,4.3e-05,4.3e-05
2731_MA-TS_4-5_Reactant,2731_MA-TS_4-5,2731_MA-TS_4-5_Product,-0.552174902668,-0.51769909083,-0.525894045789,0.085927,0.124057,0.116179,21.63,5.14,16.49,23.93,4.94,18.98,0.208644,0.239328,0.231565,-329.8154,-876.0943,-717.9989,20.8215,63.8809,60.3166,6.0152,23.4119,19.8022,-0.17905,-0.17597,-0.16987,0.0288,0.00377,0.00473,3.7e-05,5.4e-05,5.4e-05
2791_MA-TS_5-6_Reactant,2791_MA-TS_5-6,2791_MA-TS_5-6_Product,-0.26440985932,-0.278055197939,-0.293452001795,-0.024352,-0.038738,-0.055218,-8.56,9.66,-18.22,-9.03,10.34,-19.37,0.043048,0.031912,0.014548,-862.9785,-728.5731,-621.8054,39.9724,34.4838,30.0587,10.0176,10.8521,14.8926,-0.14233,-0.16886,-0.16818,0.05387,0.07348,0.08432,-53.752436,-53.915799,-54.236276
2792_MA-TS_5-6_Reactant,2792_MA-TS_5-6,2792_MA-TS_5-6_Product,-0.152385164021,-0.167398162149,-0.172965117119,0.094773,0.075509,0.071005,-9.42,3.49,-12.91,-12.09,2.83,-14.91,0.162019,0.146201,0.14184,-729.6047,-582.6058,-503.4181,27.3853,29.2456,28.3425,8.5977,5.0277,11.7679,-0.15984,-0.17936,-0.17687,0.03871,0.05163,0.05465,-58.2742,-58.499751,-58.654174
2793_MA-TS_5-6_Reactant,2793_MA-TS_5-6,2793_MA-TS_5-6_Product,-0.502284265844,-0.509809803257,-0.524939998014,-0.125218,-0.130296,-0.143053,-4.72,9.49,-14.22,-3.19,8.01,-11.19,-0.036818,-0.042588,-0.058654,-709.7493,-394.8056,-212.993,26.8697,17.2688,2.6468,10.0911,34.2085,15.802,-0.15337,-0.17462,-0.17566,0.04718,0.06244,0.07633,-74.067969,-74.173876,-74.558563
